SL NO,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short Description,Description,In stock?,Sold individually?,Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Position,Meta: _specifications_display_attributes,Meta: _per_product_admin_commission_type,product-url,image_url,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global,Attribute 21 name,Attribute 21 value(s),Attribute 21 visible,Attribute 21 global,Attribute 22 name,Attribute 22 value(s),Attribute 22 visible,Attribute 22 global,Attribute 23 name,Attribute 23 value(s),Attribute 23 visible,Attribute 23 global,Attribute 24 name,Attribute 24 value(s),Attribute 24 visible,Attribute 24 global
,simple,,"
        150 mm 6 Inch Quick Rathchet Bar Clamp Tolsen Brand 10201    ",1,0,visible,, Hard plactic body  Black finished bar  Soft non-marking pads  Packing: hang tag,1,0,1,Thanks for purchasing,,312.00,"Clamps and Vises,Hand Tools,Tools and Hardware",,Dhaka Only,150-mm-6-Inch-Quick-Rathchet-Bar-Clamp-Tolsen-Brand-10201-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/150-mm-6-inch-quick-rathchet-bar-clamp-tolsen-brand-10201/,https://www.fixit.com.bd/wp-content/uploads/2018/04/150-mm-6-Inch-Quick-Rathchet-Bar-Clamp-Tolsen-Brand-10201-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        Wall Color LED Dim Light Modern Design Single Steel Center with Two-Way Light    ",1,0,visible,,,1,0,1,Thanks for purchasing,"4,275.00","4,500.00","Dim Lights,Electrical,Fan Regulators and Dimmers",,Dhaka Only,"20-1370A.jpg,20-1370B.jpg",0,yes,percentage,https://www.fixit.com.bd/product/wall-color-led-dim-light-modern-design-single-steel-center-with-two-way-light/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/20-1370A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/20-1370B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        3 Inch Royal Bolt    ",1,0,visible,,,1,0,1,Thanks for purchasing,,48.00,"Anchors,Screws, Nails and Anchors,Tools and Hardware",,Dhaka Only,16-926A.jpg,0,yes,percentage,https://www.fixit.com.bd/product/3-inch-royal-bolt/,https://www.fixit.com.bd/wp-content/uploads/2018/01/16-926A.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        4 Inch  x 3mm  Antique Brass Color Iron Metal Door Hinge HMBR Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,,152.00,"Cabinet and Furniture Hardware,Hinges,Tools and Hardware",,Dhaka Only,"25-102B.jpg,25-102A.jpg",0,yes,percentage,https://www.fixit.com.bd/product/4-inch-x-3mm-antique-brass-color-iron-metal-door-hinge-hmbr-brand-2/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/25-102A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/25-102B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        Photo Frame Stainless Steel Hook    ",1,0,visible,,,1,0,1,Thanks for purchasing,57.00,60.00,"Home Storage Hooks,Hooks,Storage and Organization",,Dhaka Only,16-882-web-600x600.png,0,yes,percentage,https://www.fixit.com.bd/product/photo-frame-stainless-steel-hook-2/,https://www.fixit.com.bd/wp-content/uploads/2018/01/16-882-web-600x600.png,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        Blue Color 2 in 1 Sharpener Eraser    ",1,0,visible,,,1,0,1,Thanks for purchasing,,19.00,"Erasers,Office Supplies,Storage and Organization",,Dhaka Only,36-382A.jpg,0,yes,percentage,https://www.fixit.com.bd/product/blue-color-2-in-1-sharpener-eraser-2/,https://www.fixit.com.bd/wp-content/uploads/2018/01/36-382A.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        5/32 mm HSS Drill bit HMBR Brand (2Pcs Packet)    ",1,0,visible,,,1,0,1,Thanks for purchasing,,25.00,"Drill Bits,Power Tool Accessories,Tools and Hardware",,Dhaka Only,233-1146-HSS-Drill-Bit-5x32-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/5-32-mm-hss-drill-bit-hmbr-brand/,https://www.fixit.com.bd/wp-content/uploads/2018/09/233-1146-HSS-Drill-Bit-5x32-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        200 ml Penetrating lubricant Lube-40 Bosny Brand    ",1,0,visible,,"Penetrating lubricant BOSNY Lube-40 is a multi-purpose spray lubricant that is used to lubricate metal parts to protect it against corrosion, rust and eliminate squeaking. Is an analogue of the well-known WD 40.",1,0,1,Thanks for purchasing,,238.00,"Auto Care,Automotive,Automotive Detailing,Paint,Spray Paint",,Dhaka Only,LUBE401-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/200-ml-penetrating-lubricant-lube-40-bosny-brand/,https://www.fixit.com.bd/wp-content/uploads/2018/12/LUBE401-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        Pad Lock Key for Making Duplicates    ",1,0,visible,,,1,0,1,Thanks for purchasing,5.00,6.00,"Keys,Safety and Security,Tools and Hardware",,Dhaka Only,08-833A-1.jpg,0,yes,percentage,https://www.fixit.com.bd/product/pad-lock-key-for-making-duplicates-2/,https://www.fixit.com.bd/wp-content/uploads/2017/08/08-833A-1.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        40mm 4Pcs Packet Button Head Socket Cap Screw LN Screw    ",1,0,visible,,,1,0,1,Thanks for purchasing,9.00,10.00,"Screws, Nails and Anchors,Tools and Hardware",,Dhaka Only,"16-937A.jpg,16-937B.jpg",0,yes,percentage,https://www.fixit.com.bd/product/40mm-4pcs-packet-button-head-socket-cap-screw-ln-screw-2/,"https://www.fixit.com.bd/wp-content/uploads/2017/12/16-937A.jpg,https://www.fixit.com.bd/wp-content/uploads/2017/12/16-937B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        1/4 Inch & 1/2 Inch 39Pcs 1/4Â³&1/2Â³ Socket Set Tolsen Brand 15140    ",1,0,visible,,"• 17pcs 1/2″ CrV sockets: 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24mm,• 2pcs two-component ergonomic ratchet handle: 1/2″, 1/4″; 72T, CrV, quick release,• 1pc 1/2″ CrV universal joint,• 2pcs 1/2″ CrV extension bar: 125,250mm,• 1pc 1/2″ CrV 3way adaptor,• 12pcs 1/4″ CrV sockets: 4, 5, 5.5, 6, 7, 8, 9, 10, 11, 12, 13, 14mm,• 1pc 1/4″ CrV universal joint,• 2pcs 1/4″ CrV extension bar: 50, 100mm,• 1pc 1/4″ CrV socket handle:150mm,• Packing: blow mould case, ",1,0,1,Thanks for purchasing,,"4,640.00","Hand Tools,Sockets and Ratchets,Tools and Hardware",,Dhaka Only,14-Inch-12-Inch-39Pcs-14Â³12Â³-Socket-Set-Tolsen-Brand-15140-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/14-inch-12-inch-39pcs-14a%c2%80%c2%b312a%c2%80%c2%b3-socket-set-tolsen-brand-15140/,https://www.fixit.com.bd/wp-content/uploads/2018/04/14-Inch-12-Inch-39Pcs-14Â³12Â³-Socket-Set-Tolsen-Brand-15140-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        6 Inch Two way Iron Hook for Rope Hoisting & Fastening M10    ",1,0,visible,,,1,0,1,Thanks for purchasing,,125.00,"Anchors,Screws, Nails and Anchors,Tools and Hardware",,Dhaka Only,"16-929A.jpg,16-929B.jpg",0,yes,percentage,https://www.fixit.com.bd/product/6-inch-two-way-iron-hook-for-rope-hoisting-fastening-m10/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/16-929A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/16-929B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        220V 6-inch 152mm Black & Red Color Versatile Polisher for Car Waxing Black & Decker Brand    ",1,0,visible,,"Power: 60W,
Speed: Single,
Orbits: 4,400 OPM,
Platen Diameter: 150MM,
Handle type: Two,Key Features,
Random orbit action for a fast, high quality finish,
Two handle design makes this waxer/polisher comfortable and easy to use,
3m cord for great mobility,
Includes foam applicator for applying wax/polish,
Includes polishing bonnets for a high quality finish",1,0,1,Thanks for purchasing,,"6,681.00","Automotive,Car Polishes and Waxes,Power Tools,Tools and Hardware",,Dhaka Only,"61qIDDFxtDL._SX425_.jpg,41ugpTj7D5L._SX425_.jpg,8503a2fbd704fb7079f93087111d6fa3.jpg,61dctXgrHyL._SX425_.jpg,black-decker-polishers-wp900-64_1000-600x600.jpg",0,yes,percentage,https://www.fixit.com.bd/product/220v-6-inch-152mm-black-red-color-versatile-polisher-car-waxing-black-decker-brand/,"https://www.fixit.com.bd/wp-content/uploads/2018/03/black-decker-polishers-wp900-64_1000-600x600.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/03/8503a2fbd704fb7079f93087111d6fa3.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/03/61qIDDFxtDL._SX425_.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/03/41ugpTj7D5L._SX425_.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/03/61dctXgrHyL._SX425_.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        16 Pcs Packet Multi-Color Plastic Cloth Clip    ",1,0,visible,,,1,0,1,Thanks for purchasing,114.00,120.00,"Canopy Accessories,Garages and Outdoor Storage,Storage and Organization",,Dhaka Only,26-2301-web-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/16-pcs-packet-multi-color-plastic-cloth-clip-8/,https://www.fixit.com.bd/wp-content/uploads/2018/01/26-2301-web-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        96mm Antique Brass Color Furniture Handle Victorian Design 8016    ",1,0,visible,,,1,0,1,Thanks for purchasing,152.00,160.00,"Cabinet and Furniture Hardware,Pulls,Tools and Hardware",,Dhaka Only,"05-1586A.jpg,05-1586B.jpg",0,yes,percentage,https://www.fixit.com.bd/product/96mm-antique-brass-color-furniture-handle-victorian-design-8016/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/05-1586A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/05-1586B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        20x22mm Double Ring Spanner Tolsen Brand 15070    ",1,0,visible,,"• CrV,• Chrome plated, satin finish,• Packing: flag label, ",1,0,1,Thanks for purchasing,,334.00,"Hand Tools,Spanners and Wrenches,Tools and Hardware",,Dhaka Only,20x22mm-Double-Ring-Spanner-Tolsen-Brand-15070-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/20x22mm-double-ring-spanner-tolsen-brand-15070/,https://www.fixit.com.bd/wp-content/uploads/2018/04/20x22mm-Double-Ring-Spanner-Tolsen-Brand-15070-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        20 Pcs Multi Color Plastic Cloth Clip    ",1,0,visible,,,1,0,1,Thanks for purchasing,133.00,140.00,"Canopy Accessories,Garages and Outdoor Storage,Storage and Organization",,Dhaka Only,"26-2303A.jpg,26-2303C.jpg,26-2303B.jpg",0,yes,percentage,https://www.fixit.com.bd/product/20-pcs-multi-color-plastic-cloth-clip-3/,"https://www.fixit.com.bd/wp-content/uploads/2017/08/26-2303A.jpg,https://www.fixit.com.bd/wp-content/uploads/2017/08/26-2303B.jpg,https://www.fixit.com.bd/wp-content/uploads/2017/08/26-2303C.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        16 Pcs Packet Multi-Color Plastic Cloth Clip    ",1,0,visible,,,1,0,1,Thanks for purchasing,57.00,60.00,"Canopy Accessories,Garages and Outdoor Storage,Storage and Organization",,Dhaka Only,"26-2588B.jpg,26-2588A.jpg",0,yes,percentage,https://www.fixit.com.bd/product/16-pcs-packet-multi-color-plastic-cloth-clip-5/,"https://www.fixit.com.bd/wp-content/uploads/2017/09/26-2588A.jpg,https://www.fixit.com.bd/wp-content/uploads/2017/09/26-2588B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        Stainless Steel Door Dead Bolt Lock Mata Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,,"1,582.00","Locks,Safety and Security,Tools and Hardware",,Dhaka Only,08-904A-1.jpg,0,yes,percentage,https://www.fixit.com.bd/product/stainless-steel-door-dead-bolt-lock-mata-brand-2/,https://www.fixit.com.bd/wp-content/uploads/2017/08/08-904A-1.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        750x18mm Crowbar Tolsen Brand 25111    ",1,0,visible,,"• Forged carbon steel with heat treatment,• HRC52-56,• Paint coating,• Packing: color label, ",1,0,1,Thanks for purchasing,,667.00,"Hand Tools,Prying Tools,Tools and Hardware",,Dhaka Only,750x18mm-Crowbar-Tolsen-Brand-25111-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/750x18mm-crowbar-tolsen-brand-25111/,https://www.fixit.com.bd/wp-content/uploads/2018/04/750x18mm-Crowbar-Tolsen-Brand-25111-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        5 Meter Measuring Tape Red Color Karigor Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,,93.00,"Hand Tools,Measure and Layout Tools,Tools and Hardware",,Dhaka Only,"09-266A.jpg,09-266B.jpg,09-266C.jpg",0,yes,percentage,https://www.fixit.com.bd/product/5-meter-measuring-tape-red-color-karigor-brand-2/,"https://www.fixit.com.bd/wp-content/uploads/2017/08/09-266A.jpg,https://www.fixit.com.bd/wp-content/uploads/2017/08/09-266B.jpg,https://www.fixit.com.bd/wp-content/uploads/2017/08/09-266C.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        10 Inch Rubber Handle Adjustable Wrench Douniushi Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,,713.00,"Hand Tools,Tools and Hardware,Wrenches",,Dhaka Only,"04-398C.jpg,04-398A.jpg,04-398B.jpg",0,yes,percentage,https://www.fixit.com.bd/product/10-inch-rubber-handle-adjustable-wrench-douniushi-brand/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/04-398B.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/04-398C.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/04-398A.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        4 Inch  x 3 Inch  x 4mm  Antique Brass Color Floral Design Door Hinge    ",1,0,visible,,,1,0,1,Thanks for purchasing,"1,425.00","1,500.00","Cabinet and Furniture Hardware,Hinges,Tools and Hardware",,Dhaka Only,"25-183A.jpg,25-183B.jpg",0,yes,percentage,https://www.fixit.com.bd/product/4-inch-x-3-inch-x-4mm-antique-brass-color-floral-design-door-hinge/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/25-183A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/25-183B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        16mm Combination Spanner Tolsen Brand 15024    ",1,0,visible,,"• CrV,• Chrome plated, satin finish,• Packing: flag label, ",1,0,1,Thanks for purchasing,,232.00,"Combination Spanner,Hand Tools,Tools and Hardware",,Dhaka Only,16mm-Combination-Spanner-Tolsen-Brand-15024-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/16mm-combination-spanner-tolsen-brand-15024/,https://www.fixit.com.bd/wp-content/uploads/2018/04/16mm-Combination-Spanner-Tolsen-Brand-15024-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        25mm Fixed Combination Ratchet Spanner Tolsen Brand 15221    ",1,0,visible,,"• CrV,• Chrome plated, satin finish,• Packing: plastic hanger",1,0,1,Thanks for purchasing,,870.00,"Hand Tools,Sockets and Ratchets,Tools and Hardware",,Dhaka Only,25mm-Fixed-Combination-Ratchet-Spanner-Tolsen-Brand-15221-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/25mm-fixed-combination-ratchet-spanner-tolsen-brand-15221/,https://www.fixit.com.bd/wp-content/uploads/2018/04/25mm-Fixed-Combination-Ratchet-Spanner-Tolsen-Brand-15221-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        12 Pcs Packet Multi-Color Plastic Cloth Clip Heavy Duty    ",1,0,visible,,,1,0,1,Thanks for purchasing,200.00,210.00,"Canopy Accessories,Garages and Outdoor Storage,Storage and Organization",,Dhaka Only,26-2777-web-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/12-pcs-packet-multi-color-plastic-cloth-clip-heavy-duty-2/,https://www.fixit.com.bd/wp-content/uploads/2018/01/26-2777-web-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        12.0x151mm M2 Hss Twist Drill Bits Tolsen Brand 75062    ",1,0,visible,,"• HSS/M2,DIN338,• Fully ground,• 135° split point,• Packing: blister card, ",1,0,1,Thanks for purchasing,,464.00,"Drill Bits,Power Tool Accessories,Tools and Hardware",,Dhaka Only,12.0x151mm-M2-Hss-Twist-Drill-Bits-Tolsen-Brand-75062-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/12-0x151mm-m2-hss-twist-drill-bits-tolsen-brand-75062/,https://www.fixit.com.bd/wp-content/uploads/2018/04/12.0x151mm-M2-Hss-Twist-Drill-Bits-Tolsen-Brand-75062-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        3 Keys Golden Color Padlock Lock Baihe Brand 75 48    ",1,0,visible,,,1,0,1,Thanks for purchasing,209.00,220.00,"Pad Locks,Safety and Security,Tools and Hardware",,Dhaka Only,"06-315B.jpg,06-315A.jpg",0,yes,percentage,https://www.fixit.com.bd/product/3-keys-golden-color-padlock-lock-baihe-brand-75-48/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/06-315A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/06-315B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        10 Inch 4X250mm 50 Pcs Packet Off-White Color Cable Tie    ",1,0,visible,,,1,0,1,Thanks for purchasing,,48.00,"Cable Tie,Electrical,Electrical Tools and Accessories",,Dhaka Only,20-561-web-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/10-inch-50-pcs-packet-off-white-color-cable-tie-2/,https://www.fixit.com.bd/wp-content/uploads/2018/01/20-561-web-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        6 Inch Stainless Steel Knife with Plastic Handle (Blue & White Handle)    ",1,0,visible,,,1,0,1,Thanks for purchasing,,182.00,"Hand Tools,Knives and Blades,Tools and Hardware",,Dhaka Only,26-2810-web-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/6-inch-stainless-steel-knife-with-plastic-handle-blue-white-handle-2/,https://www.fixit.com.bd/wp-content/uploads/2018/01/26-2810-web-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
